total de voitures,Ménages sans voiture,Ménages avec une voiture,Ménages avec deux voitures ou plus,Ménages avec place(s) de stationnement,Nombre total d'accidents,Nombre de personnes tuées,Nombre de personnes indemnes,Nombre de personnes blessées, - dont blessés graves, - dont blessés légers,ville,lien
1139.0,632.0,725.0,415.0,988.0,1.0,0.0,1.0,1.0,0.0,1.0,Fraize (88230),/management/ville/fraize/ville-88181
46.0,23.0,19.0,27.0,28.0,,,,,,,Vaubexy (88500),/management/ville/vaubexy/ville-88494
61.0,8.0,24.0,37.0,51.0,,,,,,,Verpillières (80700),/management/ville/verpillieres/ville-80790
1455.0,878.0,786.0,668.0,1120.0,2.0,0.0,1.0,2.0,2.0,0.0,Carcès (83570),/management/ville/carces/ville-83032
255.0,26.0,107.0,148.0,238.0,1.0,0.0,1.0,1.0,0.0,1.0,Brevilliers (70400),/management/ville/brevilliers/ville-70096
62.0,14.0,29.0,33.0,59.0,,,,,,,Bus-la-Mésière (80700),/management/ville/bus-la-mesiere/ville-80152
247.0,52.0,83.0,164.0,208.0,1.0,0.0,2.0,4.0,0.0,4.0,Boissy-le-Sec (91870),/management/ville/boissy-le-sec/ville-91081
237.0,207.0,125.0,113.0,186.0,1.0,0.0,1.0,1.0,1.0,0.0,Laurière (87370),/management/ville/lauriere/ville-87083
289.0,105.0,136.0,153.0,259.0,1.0,0.0,1.0,2.0,1.0,1.0,Épierre (73220),/management/ville/epierre/ville-73109
440.0,52.0,182.0,258.0,366.0,1.0,0.0,2.0,2.0,0.0,2.0,Curis-au-Mont-d'Or (69250),/management/ville/curis-au-mont-d-or/ville-69071
2860.0,896.0,1935.0,924.0,2163.0,3.0,0.0,3.0,3.0,2.0,1.0,Huningue (68330),/management/ville/huningue/ville-68149
1775.0,410.0,1012.0,763.0,1401.0,2.0,1.0,2.0,1.0,0.0,1.0,Paron (89100),/management/ville/paron/ville-89287
13079.0,8338.0,9186.0,3893.0,12403.0,13.0,0.0,9.0,13.0,6.0,7.0,Saint-Louis (97421),/management/ville/saint-louis/ville-97414
51.0,12.0,18.0,32.0,39.0,1.0,0.0,0.0,1.0,0.0,1.0,Lanches-Saint-Hilaire (80620),/management/ville/lanches-saint-hilaire/ville-80466
2333.0,543.0,1152.0,1182.0,1810.0,7.0,0.0,11.0,7.0,4.0,3.0,Saint-Marcel (71380),/management/ville/saint-marcel/ville-71445
6379.0,2266.0,4146.0,2233.0,4559.0,31.0,0.0,32.0,38.0,1.0,37.0,Villeneuve-le-Roi (94290),/management/ville/villeneuve-le-roi/ville-94077
233.0,104.0,105.0,129.0,199.0,1.0,0.0,0.0,1.0,1.0,0.0,Polaincourt-et-Clairefontaine (70210),/management/ville/polaincourt-et-clairefontaine/ville-70415
171.0,32.0,62.0,109.0,156.0,1.0,0.0,0.0,1.0,0.0,1.0,Yville-sur-Seine (76530),/management/ville/yville-sur-seine/ville-76759
123.0,28.0,30.0,92.0,123.0,1.0,0.0,1.0,1.0,0.0,1.0,Richtolsheim (67390),/management/ville/richtolsheim/ville-67398
572.0,138.0,231.0,341.0,523.0,1.0,0.0,0.0,2.0,2.0,0.0,Féternes (74500),/management/ville/feternes/ville-74127
195.0,21.0,73.0,122.0,183.0,1.0,0.0,0.0,5.0,1.0,4.0,Montereau-sur-le-Jard (77950),/management/ville/montereau-sur-le-jard/ville-77306
492.0,48.0,185.0,307.0,447.0,1.0,0.0,3.0,1.0,1.0,0.0,Montigny (76380),/management/ville/montigny/ville-76446
541.0,145.0,263.0,278.0,501.0,1.0,0.0,0.0,1.0,1.0,0.0,Le Luart (72390),/management/ville/le-luart/ville-72172
67.0,11.0,26.0,41.0,64.0,1.0,0.0,1.0,2.0,2.0,0.0,Bradiancourt (76680),/management/ville/bradiancourt/ville-76139
505.0,275.0,295.0,210.0,385.0,1.0,0.0,0.0,2.0,1.0,1.0,Charroux (86250),/management/ville/charroux/ville-86061
334.0,64.0,122.0,212.0,311.0,1.0,0.0,1.0,1.0,0.0,1.0,Émancé (78125),/management/ville/emance/ville-78209
670.0,49.0,235.0,434.0,601.0,3.0,0.0,5.0,3.0,2.0,1.0,La Bernardière (85610),/management/ville/la-bernardiere/ville-85021
184.0,70.0,86.0,97.0,149.0,2.0,1.0,1.0,2.0,1.0,1.0,Condal (71480),/management/ville/condal/ville-71143
65.0,13.0,29.0,37.0,53.0,1.0,0.0,0.0,2.0,1.0,1.0,Vaudéville (88000),/management/ville/vaudeville/ville-88495
766.0,329.0,415.0,351.0,693.0,1.0,0.0,1.0,1.0,1.0,0.0,Lezay (79120),/management/ville/lezay/ville-79148
168.0,51.0,64.0,104.0,154.0,1.0,1.0,0.0,0.0,0.0,0.0,Saint-Julien-du-Puy (81440),/management/ville/saint-julien-du-puy/ville-81258
69.0,27.0,27.0,42.0,66.0,1.0,0.0,0.0,2.0,2.0,0.0,Frapelle (88490),/management/ville/frapelle/ville-88182
1477.0,177.0,645.0,832.0,1315.0,3.0,0.0,1.0,3.0,2.0,1.0,Boissy-sous-Saint-Yon (91790),/management/ville/boissy-sous-saint-yon/ville-91085
100.0,35.0,43.0,57.0,95.0,1.0,0.0,0.0,1.0,1.0,0.0,Briaucourt (70800),/management/ville/briaucourt/ville-70097
286.0,37.0,113.0,173.0,226.0,2.0,0.0,3.0,3.0,2.0,1.0,Vers-sur-Selle (80480),/management/ville/vers-sur-selle/ville-80791
49.0,17.0,21.0,28.0,45.0,1.0,0.0,0.0,2.0,1.0,1.0,Bus-lès-Artois (80560),/management/ville/bus-les-artois/ville-80153
1319.0,500.0,593.0,726.0,951.0,1.0,0.0,1.0,2.0,0.0,2.0,Carnoules (83660),/management/ville/carnoules/ville-83033
69.0,13.0,23.0,45.0,57.0,,,,,,,Lavignac (87230),/management/ville/lavignac/ville-87084
315.0,173.0,139.0,177.0,289.0,1.0,0.0,1.0,1.0,1.0,0.0,Esserts-Blay (73540),/management/ville/esserts-blay/ville-73110
3053.0,554.0,1287.0,1766.0,2600.0,6.0,1.0,3.0,5.0,2.0,3.0,Dardilly (69570),/management/ville/dardilly/ville-69072
70.0,17.0,28.0,42.0,69.0,2.0,0.0,2.0,5.0,5.0,0.0,Laucourt (80700),/management/ville/laucourt/ville-80467
29279.0,16383.0,19501.0,9778.0,28235.0,56.0,5.0,62.0,65.0,50.0,15.0,Saint-Paul (97411),/management/ville/saint-paul/ville-97415
75.0,67.0,25.0,50.0,62.0,2.0,1.0,2.0,1.0,1.0,0.0,Saint-Marcelin-de-Cray (71460),/management/ville/saint-marcelin-de-cray/ville-71446
82.0,32.0,45.0,38.0,46.0,1.0,0.0,0.0,1.0,0.0,1.0,Paroy-en-Othe (89210),/management/ville/paroy-en-othe/ville-89288
89.0,25.0,48.0,41.0,73.0,1.0,1.0,1.0,0.0,0.0,0.0,Pomoy (70240),/management/ville/pomoy/ville-70416
326.0,56.0,108.0,218.0,274.0,1.0,0.0,0.0,3.0,1.0,2.0,Aubepierre-Ozouer-le-Repos (77720),/management/ville/aubepierre-ozouer-le-repos/ville-77010
25.0,28.0,8.0,17.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,Pimelles (89740),/management/ville/pimelles/ville-89299
606.0,104.0,229.0,377.0,584.0,1.0,0.0,1.0,1.0,1.0,0.0,Gruffy (74540),/management/ville/gruffy/ville-74138
235.0,93.0,113.0,122.0,212.0,1.0,0.0,3.0,1.0,1.0,0.0,Cherves (86170),/management/ville/cherves/ville-86073
105.0,20.0,42.0,63.0,101.0,1.0,0.0,1.0,1.0,1.0,0.0,Provenchère (70170),/management/ville/provenchere/ville-70426
281.0,50.0,93.0,188.0,275.0,,,,,,,Rosenwiller (67560),/management/ville/rosenwiller/ville-67410
582.0,284.0,311.0,271.0,461.0,1.0,0.0,1.0,1.0,1.0,0.0,Mansigné (72510),/management/ville/mansigne/ville-72182
291.0,48.0,149.0,142.0,260.0,1.0,0.0,2.0,1.0,0.0,1.0,Motteville (76970),/management/ville/motteville/ville-76456
356.0,68.0,137.0,219.0,326.0,1.0,0.0,1.0,1.0,1.0,0.0,Jungholtz (68500),/management/ville/jungholtz/ville-68159
57.0,14.0,15.0,42.0,47.0,,,,,,,Flins-Neuve-Église (78790),/management/ville/flins-neuve-eglise/ville-78237
101.0,36.0,36.0,66.0,85.0,1.0,0.0,1.0,2.0,2.0,0.0,Cailleville (76460),/management/ville/cailleville/ville-76151
4648.0,1311.0,2546.0,2101.0,3854.0,1.0,0.0,1.0,4.0,2.0,2.0,Moret-Loing-et-Orvanne (77250),/management/ville/moret-loing-et-orvanne/ville-77316
52.0,32.0,23.0,29.0,52.0,1.0,0.0,0.0,2.0,1.0,1.0,Vienville (88430),/management/ville/vienville/ville-88505
1272.0,278.0,539.0,734.0,1110.0,3.0,0.0,2.0,3.0,1.0,2.0,Bournezeau (85480),/management/ville/bournezeau/ville-85034
83.0,33.0,35.0,48.0,76.0,1.0,2.0,0.0,2.0,1.0,1.0,Ligescourt (80150),/management/ville/ligescourt/ville-80477
66.0,18.0,30.0,36.0,50.0,1.0,0.0,2.0,1.0,1.0,0.0,Lusseray (79170),/management/ville/lusseray/ville-79160
61.0,18.0,32.0,30.0,51.0,1.0,0.0,2.0,2.0,0.0,2.0,Gemaingoutte (88520),/management/ville/gemaingoutte/ville-88193
243.0,110.0,108.0,135.0,211.0,1.0,0.0,2.0,1.0,1.0,0.0,Saint-Salvy-de-la-Balme (81490),/management/ville/saint-salvy-de-la-balme/ville-81269
199.0,38.0,58.0,141.0,170.0,1.0,0.0,0.0,2.0,1.0,1.0,Meilhac (87800),/management/ville/meilhac/ville-87094
759.0,580.0,412.0,347.0,449.0,2.0,0.0,1.0,3.0,1.0,2.0,Collobrières (83610),/management/ville/collobrieres/ville-83043
117.0,35.0,51.0,66.0,96.0,1.0,1.0,0.0,1.0,0.0,1.0,Villers-Carbonnel (80200),/management/ville/villers-carbonnel/ville-80801
162.0,33.0,55.0,107.0,147.0,,,,,,,Bussières (70190),/management/ville/bussieres/ville-70107
8804.0,4310.0,6198.0,2606.0,5333.0,38.0,2.0,32.0,47.0,8.0,39.0,Le Creusot (71200),/management/ville/le-creusot/ville-71153
280.0,71.0,110.0,170.0,226.0,2.0,0.0,4.0,2.0,1.0,1.0,Cambron (80132),/management/ville/cambron/ville-80163
1231.0,191.0,525.0,706.0,1201.0,5.0,1.0,7.0,4.0,3.0,1.0,Gilly-sur-Isère (73200),/management/ville/gilly-sur-isere/ville-73124
518.0,211.0,252.0,266.0,402.0,1.0,0.0,1.0,1.0,0.0,1.0,Fleurie (69820),/management/ville/fleurie/ville-69084
464.0,65.0,183.0,281.0,423.0,1.0,0.0,1.0,1.0,0.0,1.0,Breux-Jouy (91650),/management/ville/breux-jouy/ville-91106
4158.0,1125.0,2542.0,1616.0,3383.0,2.0,0.0,1.0,2.0,2.0,0.0,Arnouville (95400),/management/ville/arnouville/ville-95019
765.0,122.0,279.0,486.0,646.0,1.0,0.0,1.0,1.0,0.0,1.0,Saint-Martin-en-Bresse (71620),/management/ville/saint-martin-en-bresse/ville-71456
37.0,41.0,18.0,19.0,30.0,,,,,,,Pisy (89420),/management/ville/pisy/ville-89300
194.0,53.0,88.0,106.0,164.0,1.0,0.0,0.0,1.0,1.0,0.0,Aufferville (77570),/management/ville/aufferville/ville-77011
383.0,193.0,146.0,237.0,355.0,1.0,0.0,1.0,1.0,0.0,1.0,Habère-Lullin (74420),/management/ville/habere-lullin/ville-74139
365.0,70.0,126.0,239.0,323.0,1.0,0.0,0.0,3.0,3.0,0.0,Chiré-en-Montreuil (86190),/management/ville/chire-en-montreuil/ville-86074
148.0,57.0,73.0,75.0,123.0,2.0,0.0,2.0,2.0,2.0,0.0,Purgerot (70160),/management/ville/purgerot/ville-70427
374.0,62.0,185.0,189.0,290.0,2.0,0.0,2.0,4.0,1.0,3.0,Moulineaux (76530),/management/ville/moulineaux/ville-76457
2057.0,414.0,971.0,1086.0,1836.0,6.0,0.0,7.0,13.0,8.0,5.0,Rosheim (67560),/management/ville/rosheim/ville-67411
229.0,22.0,66.0,163.0,226.0,1.0,0.0,2.0,1.0,0.0,1.0,Kappelen (68510),/management/ville/kappelen/ville-68160
913.0,217.0,435.0,478.0,774.0,14.0,0.0,16.0,30.0,1.0,29.0,Flins-sur-Seine (78410),/management/ville/flins-sur-seine/ville-78238
417.0,204.0,189.0,228.0,356.0,1.0,0.0,1.0,1.0,1.0,0.0,Marçon (72340),/management/ville/marcon/ville-72183
291.0,43.0,140.0,150.0,245.0,1.0,0.0,1.0,1.0,1.0,0.0,Cailly (76690),/management/ville/cailly/ville-76152
1595.0,378.0,843.0,752.0,1262.0,5.0,0.0,4.0,5.0,4.0,1.0,Mormant (77720),/management/ville/mormant/ville-77317
133.0,43.0,62.0,71.0,123.0,,,,,,,Vieux-Moulin (88210),/management/ville/vieux-moulin/ville-88506
2200.0,5682.0,1343.0,856.0,2093.0,1.0,0.0,1.0,1.0,0.0,1.0,Bretignolles-sur-Mer (85470),/management/ville/bretignolles-sur-mer/ville-85035
66.0,21.0,39.0,27.0,59.0,1.0,0.0,0.0,1.0,1.0,0.0,Gemmelaincourt (88170),/management/ville/gemmelaincourt/ville-88194
53.0,17.0,26.0,26.0,39.0,1.0,0.0,0.0,1.0,1.0,0.0,Lignières (80500),/management/ville/lignieres/ville-80478
237.0,58.0,74.0,163.0,173.0,1.0,1.0,1.0,0.0,0.0,0.0,Luzay (79100),/management/ville/luzay/ville-79161
66.0,9.0,21.0,45.0,51.0,,,,,,,Saint-Sernin-lès-Lavaur (81700),/management/ville/saint-sernin-les-lavaur/ville-81270
336.0,167.0,151.0,185.0,256.0,1.0,1.0,0.0,0.0,0.0,0.0,Meuzac (87380),/management/ville/meuzac/ville-87095
943.0,75.0,350.0,594.0,778.0,2.0,1.0,1.0,2.0,2.0,0.0,Crissey (71530),/management/ville/crissey/ville-71154
127.0,19.0,48.0,79.0,118.0,2.0,1.0,5.0,5.0,5.0,0.0,Buthiers (70190),/management/ville/buthiers/ville-70109
225.0,78.0,102.0,124.0,168.0,1.0,0.0,1.0,1.0,0.0,1.0,Villers-Faucon (80240),/management/ville/villers-faucon/ville-80802
1665.0,344.0,929.0,736.0,1340.0,4.0,2.0,2.0,4.0,0.0,4.0,Camon (80450),/management/ville/camon/ville-80164
158.0,163.0,73.0,86.0,78.0,1.0,1.0,0.0,0.0,0.0,0.0,Comps-sur-Artuby (83840),/management/ville/comps-sur-artuby/ville-83044
1832.0,221.0,777.0,1055.0,1650.0,1.0,0.0,0.0,2.0,1.0,1.0,Grésy-sur-Aix (73100),/management/ville/gresy-sur-aix/ville-73128
439.0,56.0,156.0,283.0,389.0,4.0,0.0,5.0,7.0,1.0,6.0,Brières-les-Scellés (91150),/management/ville/brieres-les-scelles/ville-91109
535.0,83.0,222.0,314.0,457.0,1.0,0.0,1.0,1.0,0.0,1.0,Fleurieu-sur-Saône (69250),/management/ville/fleurieu-sur-saone/ville-69085
53.0,23.0,24.0,29.0,40.0,,,,,,,Saint-Martin-en-Gâtinois (71350),/management/ville/saint-martin-en-gatinois/ville-71457
253.0,43.0,98.0,156.0,216.0,1.0,0.0,0.0,1.0,1.0,0.0,Arronville (95810),/management/ville/arronville/ville-95023
116.0,22.0,53.0,64.0,85.0,1.0,0.0,0.0,2.0,1.0,1.0,Augers-en-Brie (77560),/management/ville/augers-en-brie/ville-77012
93.0,51.0,45.0,47.0,84.0,,,,,,,Plessis-Saint-Jean (89140),/management/ville/plessis-saint-jean/ville-89302
600.0,633.0,288.0,312.0,518.0,1.0,0.0,0.0,2.0,1.0,1.0,Habère-Poche (74420),/management/ville/habere-poche/ville-74140
300.0,72.0,112.0,188.0,235.0,1.0,1.0,1.0,0.0,0.0,0.0,Chouppes (86110),/management/ville/chouppes/ville-86075
363.0,40.0,120.0,243.0,340.0,1.0,0.0,0.0,1.0,1.0,0.0,Rossfeld (67230),/management/ville/rossfeld/ville-67412
211.0,86.0,103.0,108.0,198.0,1.0,0.0,0.0,2.0,2.0,0.0,Katzenthal (68230),/management/ville/katzenthal/ville-68161
129.0,13.0,45.0,84.0,102.0,,,,,,,Calleville-les-Deux-Églises (76890),/management/ville/calleville-les-deux-eglises/ville-76153
813.0,184.0,399.0,414.0,666.0,1.0,0.0,0.0,1.0,1.0,0.0,Follainville-Dennemont (78520),/management/ville/follainville-dennemont/ville-78239
144.0,32.0,49.0,94.0,122.0,1.0,0.0,0.0,1.0,1.0,0.0,Mareil-en-Champagne (72540),/management/ville/mareil-en-champagne/ville-72184
52.0,21.0,13.0,38.0,43.0,1.0,0.0,1.0,2.0,1.0,1.0,Muchedent (76590),/management/ville/muchedent/ville-76458
576.0,65.0,243.0,333.0,517.0,2.0,0.0,1.0,2.0,1.0,1.0,Pusey (70000),/management/ville/pusey/ville-70428
502.0,92.0,234.0,268.0,415.0,1.0,0.0,2.0,1.0,0.0,1.0,Mortcerf (77163),/management/ville/mortcerf/ville-77318
87.0,11.0,31.0,56.0,79.0,,,,,,,Villers (88500),/management/ville/villers/ville-88507
135.0,25.0,60.0,76.0,99.0,,,,,,,Lignières-Châtelain (80290),/management/ville/lignieres-chatelain/ville-80479
232.0,82.0,87.0,145.0,207.0,1.0,1.0,0.0,0.0,0.0,0.0,La Bretonnière-la-Claye (85320),/management/ville/la-bretonniere-la-claye/ville-85036
43.0,32.0,24.0,18.0,40.0,,,,,,,Gendreville (88140),/management/ville/gendreville/ville-88195
1239.0,210.0,548.0,690.0,1043.0,2.0,0.0,1.0,2.0,2.0,0.0,Magné (79460),/management/ville/magne/ville-79162
3372.0,573.0,1539.0,1833.0,2797.0,4.0,1.0,1.0,6.0,5.0,1.0,Saint-Sulpice-la-Pointe (81370),/management/ville/saint-sulpice-la-pointe/ville-81271
356.0,149.0,162.0,194.0,290.0,1.0,0.0,0.0,1.0,1.0,0.0,La Meyze (87800),/management/ville/la-meyze/ville-87096
227.0,152.0,120.0,107.0,170.0,1.0,0.0,0.0,1.0,1.0,0.0,Cronat (71140),/management/ville/cronat/ville-71155
106.0,23.0,30.0,76.0,103.0,1.0,1.0,1.0,1.0,1.0,0.0,Calmoutier (70240),/management/ville/calmoutier/ville-70111
105.0,15.0,44.0,60.0,99.0,1.0,0.0,1.0,1.0,1.0,0.0,Villers-lès-Roye (80700),/management/ville/villers-les-roye/ville-80803
480.0,163.0,200.0,279.0,399.0,1.0,0.0,1.0,1.0,1.0,0.0,Grésy-sur-Isère (73460),/management/ville/gresy-sur-isere/ville-73129
76.0,15.0,33.0,44.0,66.0,1.0,0.0,0.0,3.0,3.0,0.0,Camps-en-Amiénois (80540),/management/ville/camps-en-amienois/ville-80165
373.0,303.0,201.0,172.0,247.0,1.0,0.0,1.0,2.0,1.0,1.0,Correns (83570),/management/ville/correns/ville-83045
898.0,90.0,351.0,547.0,797.0,8.0,0.0,0.0,12.0,5.0,7.0,Fleurieux-sur-l'Arbresle (69210),/management/ville/fleurieux-sur-l-arbresle/ville-69086
1206.0,186.0,473.0,734.0,1036.0,2.0,0.0,4.0,5.0,5.0,0.0,Briis-sous-Forges (91640),/management/ville/briis-sous-forges/ville-91111
27.0,20.0,12.0,15.0,22.0,,,,,,,Saint-Martin-la-Patrouille (71460),/management/ville/saint-martin-la-patrouille/ville-71458
107.0,20.0,47.0,59.0,78.0,1.0,0.0,0.0,1.0,1.0,0.0,Arthies (95420),/management/ville/arthies/ville-95024
119.0,109.0,68.0,51.0,87.0,1.0,0.0,0.0,1.0,1.0,0.0,Poilly-sur-Serein (89310),/management/ville/poilly-sur-serein/ville-89303
136.0,25.0,56.0,80.0,123.0,2.0,0.0,3.0,2.0,1.0,1.0,Aulnoy (77120),/management/ville/aulnoy/ville-77013
354.0,57.0,107.0,247.0,327.0,1.0,0.0,2.0,1.0,0.0,1.0,Hauteville-sur-Fier (74150),/management/ville/hauteville-sur-fier/ville-74141
1083.0,83.0,355.0,728.0,984.0,3.0,0.0,3.0,4.0,4.0,0.0,Cissé (86170),/management/ville/cisse/ville-86076
177.0,59.0,92.0,84.0,148.0,1.0,0.0,2.0,1.0,1.0,0.0,Campneuseville (76340),/management/ville/campneuseville/ville-76154
217.0,32.0,73.0,144.0,198.0,1.0,0.0,0.0,1.0,1.0,0.0,Pusy-et-Épenoux (70000),/management/ville/pusy-et-epenoux/ville-70429
251.0,62.0,120.0,131.0,189.0,2.0,1.0,1.0,1.0,1.0,0.0,Mareil-sur-Loir (72200),/management/ville/mareil-sur-loir/ville-72185
133.0,35.0,56.0,77.0,120.0,1.0,0.0,1.0,1.0,1.0,0.0,Nesle-Hodeng (76270),/management/ville/nesle-hodeng/ville-76459
61.0,8.0,21.0,40.0,51.0,2.0,0.0,0.0,6.0,3.0,3.0,Mortery (77160),/management/ville/mortery/ville-77319
201.0,86.0,94.0,107.0,205.0,1.0,0.0,0.0,2.0,2.0,0.0,Rosteig (67290),/management/ville/rosteig/ville-67413
1870.0,699.0,954.0,916.0,1604.0,4.0,0.0,3.0,4.0,3.0,1.0,Kaysersberg Vignoble (68240),/management/ville/kaysersberg-vignoble/ville-68162
5046.0,1560.0,3383.0,1663.0,4108.0,2.0,0.0,2.0,2.0,1.0,1.0,Fontenay-le-Fleury (78330),/management/ville/fontenay-le-fleury/ville-78242
181.0,52.0,83.0,98.0,152.0,1.0,0.0,0.0,1.0,0.0,1.0,Ville-sur-Illon (88270),/management/ville/ville-sur-illon/ville-88508
283.0,76.0,132.0,151.0,232.0,2.0,0.0,1.0,6.0,0.0,6.0,Breuil-Barret (85120),/management/ville/breuil-barret/ville-85037
3334.0,3871.0,2190.0,1144.0,3017.0,10.0,3.0,12.0,15.0,7.0,8.0,Gérardmer (88400),/management/ville/gerardmer/ville-88196
231.0,106.0,122.0,109.0,212.0,1.0,0.0,1.0,2.0,2.0,0.0,Mairé-Levescault (79190),/management/ville/maire-levescault/ville-79163
38.0,10.0,18.0,21.0,30.0,,,,,,,Lignières-en-Vimeu (80140),/management/ville/lignieres-en-vimeu/ville-80480
487.0,349.0,295.0,191.0,389.0,1.0,1.0,3.0,0.0,0.0,0.0,Val d'Issoire (87330),/management/ville/val-d-issoire/ville-87097
113.0,39.0,57.0,56.0,89.0,1.0,0.0,0.0,1.0,1.0,0.0,Cruzille (71260),/management/ville/cruzille/ville-71156
66.0,12.0,23.0,43.0,59.0,1.0,0.0,1.0,1.0,0.0,1.0,Villers-sous-Ailly (80690),/management/ville/villers-sous-ailly/ville-80804
84.0,74.0,45.0,38.0,68.0,1.0,0.0,0.0,1.0,0.0,1.0,Cemboing (70500),/management/ville/cemboing/ville-70112
256.0,34.0,120.0,136.0,214.0,1.0,0.0,1.0,1.0,1.0,0.0,Canaples (80670),/management/ville/canaples/ville-80166
971.0,1188.0,553.0,418.0,737.0,5.0,0.0,2.0,5.0,4.0,1.0,Cotignac (83570),/management/ville/cotignac/ville-83046
838.0,153.0,387.0,451.0,832.0,1.0,0.0,1.0,1.0,1.0,0.0,Grignon (73200),/management/ville/grignon/ville-73130
85.0,45.0,39.0,46.0,71.0,1.0,0.0,0.0,2.0,1.0,1.0,Saint-Urcisse (81630),/management/ville/saint-urcisse/ville-81272
1028.0,127.0,382.0,646.0,860.0,,,,,,,Fontaines-Saint-Martin (69270),/management/ville/fontaines-saint-martin/ville-69087
52.0,15.0,21.0,31.0,43.0,,,,,,,Brouy (91150),/management/ville/brouy/ville-91112
157.0,33.0,63.0,94.0,131.0,1.0,1.0,0.0,2.0,0.0,2.0,Saint-Martin-sous-Montaigu (71640),/management/ville/saint-martin-sous-montaigu/ville-71459
997.0,219.0,424.0,573.0,840.0,1.0,0.0,1.0,1.0,1.0,0.0,Asnières-sur-Oise (95270),/management/ville/asnieres-sur-oise/ville-95026
284.0,80.0,139.0,144.0,249.0,1.0,0.0,0.0,2.0,2.0,0.0,Poilly-sur-Tholon (89110),/management/ville/poilly-sur-tholon/ville-89304
5358.0,2395.0,3974.0,1384.0,4796.0,3.0,0.0,2.0,3.0,0.0,3.0,Avon (77210),/management/ville/avon/ville-77014
368.0,69.0,134.0,234.0,344.0,1.0,0.0,0.0,1.0,1.0,0.0,Héry-sur-Alby (74540),/management/ville/hery-sur-alby/ville-74142
454.0,186.0,204.0,250.0,394.0,1.0,0.0,0.0,4.0,4.0,0.0,Civaux (86320),/management/ville/civaux/ville-86077
538.0,272.0,286.0,252.0,506.0,2.0,0.0,1.0,3.0,1.0,2.0,Rothau (67570),/management/ville/rothau/ville-67414
1911.0,350.0,861.0,1050.0,1721.0,1.0,0.0,2.0,1.0,1.0,0.0,Mouroux (77120),/management/ville/mouroux/ville-77320
220.0,71.0,112.0,109.0,159.0,1.0,0.0,1.0,1.0,1.0,0.0,Nesle-Normandeuse (76340),/management/ville/nesle-normandeuse/ville-76460
29.0,17.0,12.0,17.0,25.0,1.0,0.0,0.0,1.0,1.0,0.0,La Quarte (70120),/management/ville/la-quarte/ville-70430
123.0,33.0,50.0,73.0,115.0,1.0,0.0,1.0,1.0,1.0,0.0,Canehan (76260),/management/ville/canehan/ville-76155
2168.0,304.0,886.0,1283.0,2131.0,2.0,0.0,3.0,2.0,1.0,1.0,Kembs (68680),/management/ville/kembs/ville-68163
338.0,76.0,126.0,212.0,310.0,1.0,0.0,2.0,1.0,1.0,0.0,Maresché (72170),/management/ville/maresche/ville-72186
140.0,22.0,42.0,98.0,129.0,,,,,,,Fontenay-Mauvoisin (78200),/management/ville/fontenay-mauvoisin/ville-78245
42.0,6.0,19.0,24.0,34.0,1.0,0.0,0.0,2.0,1.0,1.0,Villoncourt (88150),/management/ville/villoncourt/ville-88509
1039.0,115.0,417.0,622.0,943.0,4.0,1.0,5.0,4.0,4.0,0.0,Les Brouzils (85260),/management/ville/les-brouzils/ville-85038
145.0,67.0,55.0,90.0,142.0,1.0,1.0,1.0,0.0,0.0,0.0,Gerbamont (88120),/management/ville/gerbamont/ville-88197
105.0,20.0,46.0,59.0,90.0,1.0,1.0,1.0,1.0,1.0,0.0,Maisonnay (79500),/management/ville/maisonnay/ville-79164
167.0,40.0,85.0,82.0,146.0,1.0,1.0,1.0,0.0,0.0,0.0,Lihons (80320),/management/ville/lihons/ville-80481
138.0,50.0,49.0,89.0,94.0,1.0,0.0,1.0,4.0,1.0,3.0,Moissannes (87400),/management/ville/moissannes/ville-87099
722.0,252.0,370.0,352.0,568.0,1.0,1.0,1.0,0.0,0.0,0.0,Cuiseaux (71480),/management/ville/cuiseaux/ville-71157
7265.0,1128.0,3298.0,3967.0,6079.0,5.0,0.0,4.0,6.0,3.0,3.0,La Crau (83260),/management/ville/la-crau/ville-83047
55.0,25.0,25.0,30.0,54.0,,,,,,,Cenans (70230),/management/ville/cenans/ville-70113
60.0,8.0,20.0,40.0,44.0,,,,,,,Villers-Tournelle (80500),/management/ville/villers-tournelle/ville-80805
131.0,107.0,59.0,72.0,123.0,,,,,,,Hautecour (73600),/management/ville/hautecour/ville-73131
125.0,25.0,55.0,70.0,120.0,1.0,0.0,0.0,4.0,0.0,4.0,Canchy (80150),/management/ville/canchy/ville-80167
1407.0,182.0,542.0,865.0,1137.0,1.0,0.0,1.0,2.0,2.0,0.0,Saïx (81710),/management/ville/saix/ville-81273
2705.0,743.0,1677.0,1028.0,2192.0,2.0,0.0,2.0,3.0,2.0,1.0,Fontaines-sur-Saône (69270),/management/ville/fontaines-sur-saone/ville-69088
8493.0,2808.0,5254.0,3240.0,7349.0,17.0,0.0,20.0,19.0,6.0,13.0,Brunoy (91800),/management/ville/brunoy/ville-91114
182.0,37.0,57.0,125.0,161.0,,,,,,,Saint-Maurice-de-Satonnay (71260),/management/ville/saint-maurice-de-satonnay/ville-71460
550.0,60.0,211.0,339.0,503.0,11.0,0.0,7.0,16.0,0.0,16.0,Attainville (95570),/management/ville/attainville/ville-95028
